axis:latitude,axis:longitude,axis:reftime,axis:time,axis:z,data:vgrd_m
34.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.759260177612305
34.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-7.209259986877441
34.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.619260311126709
34.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-3.979260206222534
34.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-2.2592601776123047
34.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,0.14073973894119263
34.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,1.3507397174835205
34.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,0.9207397103309631
34.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,1.4607397317886353
34.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,2.190739631652832
34.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,2.330739736557007
34.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,2.750739574432373
34.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,3.26073956489563
34.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,5.110739707946777
34.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,7.880739688873291
34.25,-121.25,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.129260063171387
34.25,-120.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.439260005950928
34.25,-120.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-7.709259986877441
34.25,-120.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-8.01926040649414
34.25,-120.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-8.159259796142578
34.25,-119.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.949260234832764
34.25,-119.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-1.5592602491378784
34.25,-119.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,0.9507397413253784
34.25,-119.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,1.170739769935608
34.25,-118.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,1.9507397413253784
34.25,-118.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,1.1207396984100342
34.25,-118.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,2.9207396507263184
34.25,-118.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,2.6607396602630615
34.25,-117.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,2.2107396125793457
34.25,-117.75000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,2.3407397270202637
34.25,-117.49999999999999,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,3.32073974609375
34.25,-117.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,3.4607396125793457
34.0,-121.25,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.869260311126709
34.0,-120.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.449260234832764
34.0,-120.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-7.289259910583496
34.0,-120.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-8.239259719848633
34.0,-120.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-8.569259643554688
34.0,-119.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-7.329259872436523
34.0,-119.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-4.079260349273682
34.0,-119.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-3.1392602920532227
34.0,-119.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-1.7492601871490479
34.0,-118.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-1.019260287284851
34.0,-118.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,1.4307397603988647
34.0,-118.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,2.4007396697998047
34.0,-118.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,1.970739722251892
34.0,-117.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,3.57073974609375
34.0,-117.75000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,2.890739679336548
34.0,-117.49999999999999,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,0.6607397198677063
34.0,-117.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-0.3992602527141571
33.75,-121.25,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.909260272979736
33.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.569260120391846
33.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-7.239260196685791
33.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-7.779260158538818
33.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-8.209259986877441
33.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-8.209259986877441
33.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-7.289259910583496
33.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-4.939260005950928
33.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-2.8292601108551025
33.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-0.8992602229118347
33.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,0.7507397532463074
33.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,2.520739793777466
33.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,2.7307395935058594
33.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,3.5507397651672363
33.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,2.000739812850952
33.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,1.07073974609375
33.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,2.32073974609375
33.5,-121.25,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.889260292053223
33.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.339260101318359
33.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.799260139465332
33.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-7.239260196685791
33.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-7.67926025390625
33.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-7.959259986877441
33.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-7.589260101318359
33.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.449260234832764
33.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.079260349273682
33.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-3.0892601013183594
33.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-0.9392602443695068
33.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,1.7107397317886353
33.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,1.4607397317886353
33.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,0.4207397401332855
33.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,1.130739688873291
33.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,1.8407397270202637
33.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,2.870739698410034
33.25,-121.25,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.759260177612305
33.25,-120.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.189260005950928
33.25,-120.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.669260025024414
33.25,-120.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-7.119260311126709
33.25,-120.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-7.509260177612305
33.25,-119.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-7.599259853363037
33.25,-119.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-7.3992600440979
33.25,-119.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.67926025390625
33.25,-119.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.339260101318359
33.25,-118.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-3.9092602729797363
33.25,-118.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-2.4492602348327637
33.25,-118.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-2.3292601108551025
33.25,-118.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-0.9592602252960205
33.25,-117.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,0.07073974609375
33.25,-117.75000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,0.6407397389411926
33.25,-117.49999999999999,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,1.3007397651672363
33.25,-117.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,2.000739812850952
33.0,-121.25,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.949260234832764
33.0,-120.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.339260101318359
33.0,-120.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.659260272979736
33.0,-120.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.819260120391846
33.0,-120.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.869260311126709
33.0,-119.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.879260063171387
33.0,-119.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.599260330200195
33.0,-119.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.959259986877441
33.0,-119.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-4.939260005950928
33.0,-118.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-4.119260311126709
33.0,-118.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-3.5092601776123047
33.0,-118.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-3.309260129928589
33.0,-118.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-2.989260196685791
33.0,-117.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-2.109260320663452
33.0,-117.75000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-0.6592602133750916
33.0,-117.49999999999999,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,0.7607397437095642
33.0,-117.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,1.720739722251892
32.75,-121.25,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.919260025024414
32.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.019259929656982
32.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.969260215759277
32.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.009260177612305
32.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-6.039259910583496
32.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.879260063171387
32.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.699260234832764
32.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.379260063171387
32.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.019259929656982
32.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-4.619260311126709
32.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-4.359260082244873
32.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-3.849260091781616
32.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-3.559260129928589
32.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-3.4692602157592773
32.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-2.359260082244873
32.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-0.6592602133750916
32.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,0.8307397365570068
32.5,-121.25,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.469260215759277
32.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.42926025390625
32.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.409260272979736
32.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.469260215759277
32.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.549260139465332
32.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.549260139465332
32.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.509260177612305
32.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.499259948730469
32.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-5.319260120391846
32.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-4.92926025390625
32.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-4.589260101318359
32.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-4.3992600440979
32.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-4.299260139465332
32.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-4.279260158538818
32.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-3.549260139465332
32.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-1.889260172843933
32.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-07T02:00:00",10.0,-0.31926023960113525
34.75,-121.25,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-6.332971096038818
34.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-5.752971172332764
34.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-4.342971324920654
34.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-3.8129711151123047
34.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-2.112971067428589
34.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-1.3129711151123047
34.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-2.542971134185791
34.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-2.422971248626709
34.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-2.902971029281616
34.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-2.182971239089966
34.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-2.5229711532592773
34.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,0.9470288157463074
34.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,3.567028760910034
34.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,2.937028646469116
34.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,0.76702880859375
34.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.1370288133621216
34.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,4.9870285987854
34.5,-121.25,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-5.98297119140625
34.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-5.932971000671387
34.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-6.092970848083496
34.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-6.36297082901001
34.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-6.48297119140625
34.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-4.272971153259277
34.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-2.8929710388183594
34.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-2.5129711627960205
34.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-1.582971215248108
34.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-1.332971215248108
34.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-0.40297117829322815
34.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.1370288133621216
34.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,2.217028856277466
34.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,3.4670286178588867
34.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,3.6670286655426025
34.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,4.037028789520264
34.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,7.007028579711914
34.25,-121.25,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-5.442971229553223
34.25,-120.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-5.622971057891846
34.25,-120.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-6.98297119140625
34.25,-120.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-7.342970848083496
34.25,-120.25000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-8.412970542907715
34.25,-119.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-6.682971000671387
34.25,-119.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-2.3929710388183594
34.25,-119.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,0.8370288014411926
34.25,-119.25000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.107028841972351
34.25,-118.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.3770288228988647
34.25,-118.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,0.7370287775993347
34.25,-118.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,2.4770288467407227
34.25,-118.25000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.6470288038253784
34.25,-117.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,0.8170287609100342
34.25,-117.75000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.5070288181304932
34.25,-117.49999999999999,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,2.527028799057007
34.25,-117.25000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,3.1070287227630615
34.0,-121.25,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-5.222970962524414
34.0,-120.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-5.98297119140625
34.0,-120.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-6.962971210479736
34.0,-120.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-8.32297134399414
34.0,-120.25000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-8.752970695495605
34.0,-119.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-8.472970962524414
34.0,-119.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-4.522971153259277
34.0,-119.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-3.782971143722534
34.0,-119.25000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-1.942971110343933
34.0,-118.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-1.7129712104797363
34.0,-118.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,0.5570287704467773
34.0,-118.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.6070287227630615
34.0,-118.25000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.6270288228988647
34.0,-117.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,3.3570287227630615
34.0,-117.75000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.927028775215149
34.0,-117.49999999999999,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,0.4170287847518921
34.0,-117.25000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-0.02297119051218033
33.75,-121.25,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-5.7029709815979
33.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-6.552970886230469
33.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-7.272971153259277
33.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-7.942971229553223
33.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-8.792970657348633
33.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-8.932971000671387
33.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-8.342970848083496
33.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-5.73297119140625
33.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-3.912971019744873
33.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-1.7629711627960205
33.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-0.6029711961746216
33.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.8670287132263184
33.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,2.8670287132263184
33.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,3.387028694152832
33.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.8370287418365479
33.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.3970288038253784
33.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.7470288276672363
33.5,-121.25,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-6.162971019744873
33.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-6.772971153259277
33.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-7.292971134185791
33.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-7.742970943450928
33.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-8.33297061920166
33.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-8.772971153259277
33.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-8.462970733642578
33.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-7.502971172332764
33.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-6.162971019744873
33.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-3.8829710483551025
33.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-1.5729711055755615
33.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.7070287466049194
33.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.8170287609100342
33.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,0.7070288062095642
33.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.677028775215149
33.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,1.8970288038253784
33.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,2.147028684616089
33.25,-121.25,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-6.372971057891846
33.25,-120.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-6.86297082901001
33.25,-120.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-7.302970886230469
33.25,-120.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-7.682971000671387
33.25,-120.25000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-7.882970809936523
33.25,-119.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-7.842970848083496
33.25,-119.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-7.622971057891846
33.25,-119.49999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-7.2029709815979
33.25,-119.25000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-6.022971153259277
33.25,-118.99999999999997,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-4.492970943450928
33.25,-118.75000000000001,"2022-05-05T00:00:00","2022-05-07T03:00:00",10.0,-2.652971029281616
