axis:latitude,axis:longitude,axis:reftime,axis:time,axis:z,data:ugrd_m
33.0,-118.99999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,4.679985046386719
33.0,-118.75000000000001,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,4.349985122680664
33.0,-118.49999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,3.529985189437866
33.0,-118.25000000000003,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,1.759985327720642
33.0,-117.99999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,0.23998534679412842
33.0,-117.75000000000003,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,0.019985351711511612
33.0,-117.49999999999999,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,0.04998534917831421
33.0,-117.25000000000003,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,-0.05001464858651161
32.75,-121.25,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,5.419985294342041
32.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,5.969985008239746
32.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.48998498916626
32.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.689985275268555
32.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.709985256195068
32.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.709985256195068
32.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.759984970092773
32.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.48998498916626
32.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,5.839985370635986
32.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,5.879985332489014
32.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.149985313415527
32.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,5.629985332489014
32.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,4.559985160827637
32.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,3.2099852561950684
32.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,2.279985189437866
32.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,1.2799853086471558
32.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,0.1699853539466858
32.5,-121.25,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,5.07998514175415
32.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,5.529985427856445
32.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.059985160827637
32.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.319985389709473
32.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.459985256195068
32.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.499985218048096
32.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.559985160827637
32.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.419985294342041
32.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.07998514175415
32.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.1099853515625
32.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.629985332489014
32.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,6.6099853515625
32.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,5.699985027313232
32.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,4.779985427856445
32.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,3.8999853134155273
32.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,2.479985237121582
32.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-06T15:00:00",10.0,1.1599853038787842
34.75,-121.25,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.198500633239746
34.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.278501033782959
34.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,4.408500671386719
34.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,2.288501024246216
34.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,2.3385009765625
34.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.5285009741783142
34.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-0.8314989805221558
34.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-0.6514990329742432
34.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.9685009717941284
34.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.0385009050369263
34.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,2.708500862121582
34.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.568500995635986
34.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.778501033782959
34.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,7.288500785827637
34.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,8.0885009765625
34.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.988500595092773
34.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,4.988501071929932
34.5,-121.25,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.5885009765625
34.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.158500671386719
34.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,4.428500652313232
34.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,2.9885008335113525
34.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.9385008811950684
34.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.1685009002685547
34.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.7785009145736694
34.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.548500895500183
34.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.0285009145736694
34.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.4085009694099426
34.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-0.4814990162849426
34.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.7285009622573853
34.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,2.648500919342041
34.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,3.328500986099243
34.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,3.7885007858276367
34.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.438501000404358
34.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.988500952720642
34.25,-121.25,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.848500728607178
34.25,-120.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.988501071929932
34.25,-120.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.80850076675415
34.25,-120.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,7.858500957489014
34.25,-120.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,7.498500823974609
34.25,-119.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,3.6685009002685547
34.25,-119.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.2885009050369263
34.25,-119.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.6585009098052979
34.25,-119.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.1285009384155273
34.25,-118.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.8885009288787842
34.25,-118.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-0.23149901628494263
34.25,-118.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.4585009515285492
34.25,-118.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.498500943183899
34.25,-117.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.0285009145736694
34.25,-117.75000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.8385009765625
34.25,-117.49999999999999,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.1185009703040123
34.25,-117.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.4285009801387787
34.0,-121.25,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.788500785827637
34.0,-120.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.938500881195068
34.0,-120.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.628500938415527
34.0,-120.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,8.0885009765625
34.0,-120.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,8.878500938415527
34.0,-119.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.008501052856445
34.0,-119.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,3.1885008811950684
34.0,-119.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.9385009407997131
34.0,-119.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.4585009813308716
34.0,-118.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.9985009431838989
34.0,-118.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.3385009765625
34.0,-118.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.3085009753704071
34.0,-118.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.2985009551048279
34.0,-117.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.6785009503364563
34.0,-117.75000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.25850096344947815
34.0,-117.49999999999999,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-0.5514990091323853
34.0,-117.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.10850097239017487
33.75,-121.25,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.908500671386719
33.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.428500652313232
33.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,7.168500900268555
33.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,7.96850061416626
33.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,8.49850082397461
33.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.198500633239746
33.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,3.908500909805298
33.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.8085009455680847
33.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-0.23149901628494263
33.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.008500976487994194
33.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-0.6814990043640137
33.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-1.0514990091323853
33.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-1.0914989709854126
33.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.1485009789466858
33.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.3585009574890137
33.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.1485009789466858
33.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-0.8014990091323853
33.5,-121.25,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.018500804901123
33.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.738500595092773
33.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,7.148500919342041
33.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,7.648500919342041
33.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,7.71850061416626
33.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.368500709533691
33.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.778501033782959
33.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,3.3385009765625
33.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.638500988483429
33.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-0.021499022841453552
33.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-1.8014990091323853
33.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-2.541498899459839
33.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-2.281498908996582
33.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-1.88149893283844
33.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-0.49149900674819946
33.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-0.1314990222454071
33.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-0.24149902164936066
33.25,-121.25,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.938500881195068
33.25,-120.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.608500957489014
33.25,-120.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,7.008501052856445
33.25,-120.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,7.378500938415527
33.25,-120.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,7.388500690460205
33.25,-119.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.418500900268555
33.25,-119.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.348500728607178
33.25,-119.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.208500862121582
33.25,-119.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,3.158500909805298
33.25,-118.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,2.138500928878784
33.25,-118.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.2085009813308716
33.25,-118.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-0.49149900674819946
33.25,-118.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-1.6014989614486694
33.25,-117.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-1.7814990282058716
33.25,-117.75000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-1.371498942375183
33.25,-117.49999999999999,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-0.5714989900588989
33.25,-117.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.38850095868110657
33.0,-121.25,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.828500747680664
33.0,-120.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.388500690460205
33.0,-120.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.908500671386719
33.0,-120.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,7.05850076675415
33.0,-120.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,7.05850076675415
33.0,-119.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.438500881195068
33.0,-119.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.418500900268555
33.0,-119.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.998500823974609
33.0,-119.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.098500728607178
33.0,-118.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,4.458500862121582
33.0,-118.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,4.208500862121582
33.0,-118.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,3.458500862121582
33.0,-118.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.8585009574890137
33.0,-117.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.1485009789466858
33.0,-117.75000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,-0.3414990305900574
33.0,-117.49999999999999,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.16850097477436066
33.0,-117.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,0.6585009694099426
32.75,-121.25,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.668500900268555
32.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.05850076675415
32.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.55850076675415
32.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.71850061416626
32.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.638500690460205
32.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.508501052856445
32.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.388500690460205
32.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.138500690460205
32.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.958500862121582
32.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.148500919342041
32.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.0885009765625
32.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.418500900268555
32.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,4.418500900268555
32.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,2.948500871658325
32.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.6785008907318115
32.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.2085009813308716
32.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,1.048500895500183
32.5,-121.25,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.378500938415527
32.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.768500804901123
32.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.21850061416626
32.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.438500881195068
32.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.398500919342041
32.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.268500804901123
32.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.318500995635986
32.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.188500881195068
32.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.228500843048096
32.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.46850061416626
32.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.728500843048096
32.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,6.438500881195068
32.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,5.448500633239746
32.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,4.418500900268555
32.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,3.448500871658325
32.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,2.578500986099243
32.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-06T16:00:00",10.0,2.2285008430480957
34.75,-121.25,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,5.558200359344482
34.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,6.71820068359375
34.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,4.588200569152832
34.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,3.138200521469116
34.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,3.328200578689575
34.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,1.43820059299469
34.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,-0.5117992758750916
34.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,-0.4117993116378784
34.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,1.3382006883621216
34.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,0.71820068359375
34.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,2.3582005500793457
34.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,5.698200702667236
34.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,7.488200664520264
34.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,7.898200511932373
34.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,8.938200950622559
34.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,8.268200874328613
34.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,6.318200588226318
34.5,-121.25,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,5.798200607299805
34.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,6.378200531005859
34.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,4.668200492858887
34.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,4.168200492858887
34.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,2.978200674057007
34.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,2.168200731277466
34.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,2.788200616836548
34.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,2.408200740814209
34.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,1.528200626373291
34.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,0.6582006812095642
34.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,0.13820068538188934
34.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,1.618200659751892
34.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,3.6882007122039795
34.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,3.96820068359375
34.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,3.978200674057007
34.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,1.2582006454467773
34.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,2.328200578689575
34.25,-121.25,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,5.928200721740723
34.25,-120.99999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,6.21820068359375
34.25,-120.75000000000001,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,6.148200511932373
34.25,-120.49999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,8.588200569152832
34.25,-120.25000000000001,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,9.088200569152832
34.25,-119.99999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,4.528200626373291
34.25,-119.75000000000001,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,1.3582006692886353
34.25,-119.49999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,1.7482006549835205
34.25,-119.25000000000001,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,2.338200569152832
34.25,-118.99999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,2.5082006454467773
34.25,-118.75000000000001,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,1.0082006454467773
34.25,-118.49999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,0.35820066928863525
34.25,-118.25000000000003,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,1.6682006120681763
34.25,-117.99999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,0.9382006525993347
34.25,-117.75000000000003,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,0.9282006621360779
34.25,-117.49999999999999,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,0.10820068418979645
34.25,-117.25000000000003,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,0.7082006931304932
34.0,-121.25,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,6.008200645446777
34.0,-120.99999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,6.378200531005859
34.0,-120.75000000000001,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,7.108200550079346
34.0,-120.49999999999997,"2022-05-05T00:00:00","2022-05-06T17:00:00",10.0,8.448200225830078
